S4_T,S4_H,S4_P,S4_V,S7_T,S7_H,S7_P,S7_V,S8_T,S8_H,S8_P,S8_V,S9_T,S9_H,S9_P,S9_V
-0.87815411,0.691371513,-0.288362531,-0.353460045,-1.07941886,-0.31771282,-0.288362531,0,-0.619202224,0.831048364,-0.206741347,0.069539004,-0.283061554,-0.68905478,-0.288362531,0.745749783
-0.834813954,0.630254706,-0.288362531,-0.71651009,-1.201748045,-0.09363024,-0.288362531,0,-1.13739983,1.018087382,-0.206741347,0.348140781,-0.056307944,-0.527846617,-0.288362531,0.632757391
2.402798878,-3.425211322,0.576725062,3.864770487,1.447396934,-2.387136634,0.576725062,0,2.070594671,-1.657362785,0.496179233,1.131791861,0.521228937,-1.509718846,0.576725062,1.142478623
1.915222125,-2.992844528,0.494335767,0.942560119,0.717383904,-2.174893608,0.494335767,0,0.982233315,-1.123586662,0.372134425,0.299552631,0.076091816,-1.649784955,0.494335767,0.47080163
1.400815751,-1.897488946,0.411946473,0.835700105,-0.255306457,-1.101187205,0.411946473,0,0.521125276,-0.720332086,0.289437886,0.18811192,-0.305128181,-0.580349385,0.411946473,0.146890109
1.028812747,-1.327164312,0.288362531,0.278110035,0.056707254,-0.95824359,0.288362531,0,0.586997853,-0.667485834,0.206741347,0.295986528,0.512097919,-0.247538217,0.288362531,0.205897246
0.397800716,-0.260290348,0.247167884,0.578140073,-0.447467281,-0.361160727,0.247167884,0,0.691662059,-0.418325903,0.206741347,-0.111440711,0.625474725,0.272556314,0.247167884,-0.127430308
0.320407581,-0.143891511,0.205973236,0.106860013,-0.199342093,-0.269377024,0.205973236,0,-0.098076948,0.150809869,0.289437886,-0.04858815,0.42915784,0.514104282,0.205973236,1.392945091
-0.16562131,0.348800934,0.205973236,-0.256190032,0.077012908,-0.00912406,0.205973236,0,-0.013174515,0.563725552,0.289437886,0.003566103,0.375893569,0.575240055,0.205973236,0.765209583
-0.259524981,0.52374532,0.123583942,0.513750065,0.121586295,0.217022296,0.123583942,0,-0.070996,0.606137809,0.289437886,-0.839371435,0.304367263,0.581230304,0.123583942,0.47080163
-0.471066218,0.695327293,0.082389295,0.23564003,0.002723929,0.627713637,0.082389295,0,-0.556989235,0.787380163,0.206741347,-0.55007135,0.216861675,0.581230304,0.082389295,-0.249838732
-0.309572542,0.426334229,0,0.63157008,-0.198351573,0.899045817,0,0,-0.982233315,1.040018093,0.124044808,-0.348140781,0.152944549,0.581230304,0,-0.593210054
-0.303897045,0.484088622,-0.082389295,0.097270012,-0.191417935,0.962153902,-0.082389295,0,-1.47408189,1.028328154,0,-0.846057878,0.161314649,0.581230304,-0.082389295,-0.059007138
-0.380258272,0.588323435,-0.164778589,-0.149330019,-0.195380014,0.957591872,-0.164778589,0,-0.959543872,0.583144376,-0.041348269,-0.811288376,0.065438961,0.581230304,-0.164778589,-0.151911993
2.156688708,-2.737795589,0.370751825,2.076920262,0.993738905,-1.897152862,0.370751825,0,1.261093891,0.917322043,0.165393078,-1.159429158,0.814943346,-1.699468782,0.370751825,-1.196463877
1.61132508,-1.989460839,0.205973236,0.150700019,0.078993947,-0.904476805,0.205973236,0,0.115642969,0.855587574,0.082696539,-1.347541078,-1.061480828,-0.786308229,0.205973236,-1.206507645
0.941100527,-1.13412223,0,0.257560032,-0.237972362,-0.692451019,0,0,-0.313992617,0.598119091,-0.041348269,-1.009652842,-0.091310179,-2.435212265,0,-0.833632754
0.052111378,-0.268597487,-0.205973236,-0.213720027,-1.004139362,-0.421879178,-0.205973236,0,-0.330094803,-0.364030485,-0.165393078,-1.079637608,-0.563079436,-2.379362005,-0.205973236,-0.465779746
-0.315248038,0.237346822,-0.288362531,0.321950041,-1.35874542,-0.321731752,-0.288362531,0,-1.392107128,-0.14085893,-0.206741347,0.177859375,-1.80794154,-0.013742335,-0.288362531,0.151911993
-0.378194455,0.342966157,-0.288362531,-0.213720027,-1.570716639,-0.284149312,-0.288362531,0,-0.600172368,-0.363354208,-0.248089616,0.532686599,-1.604776392,-0.076111395,-0.288362531,0.622713623
-1.055126413,-0.484187516,-0.288362531,-0.502790063,-1.994163817,0.009775779,-0.288362531,0,-0.306673442,-0.458226272,-0.248089616,1.598505559,-1.174096715,-0.244366909,-0.288362531,0.66226096
-0.911691136,-0.938904469,-0.329557178,-0.856250108,-1.5662593,-0.02357049,-0.329557178,0,-0.237141277,-0.397651135,-0.248089616,1.508015702,-0.117942314,-0.773975364,-0.329557178,0.441298062
-0.818303419,0.257026829,-0.329557178,-1.263140159,-1.154203098,0.084614799,-0.329557178,0,0.041719299,-0.252444708,-0.248089616,0.028083059,-0.054786107,-0.69416411,-0.329557178,0.122408424
-0.757420819,-0.275322313,-0.329557178,-1.069970135,-0.804549639,-0.188672536,-0.329557178,0,-0.368154514,0.238436103,-0.248089616,0.567901863,-0.439049776,-0.059550119,-0.329557178,-0.092904855
-0.961738696,0.121244668,-0.329557178,-1.145320144,-0.720850723,-0.13577471,-0.329557178,0,-0.201277319,-0.081636348,-0.248089616,0.355272987,-1.308779229,0.164203287,-0.329557178,-0.823588986
-1.087115576,-0.442552928,-0.288362531,-0.930230117,-0.724317542,0.098735369,-0.288362531,0,-0.250315793,0.015747603,-0.248089616,0.853190084,-0.863642108,0.300921903,-0.288362531,0.010043768
2.525080032,-2.772013089,1.812564479,5.684130716,2.19375354,-2.275692752,1.812564479,0,0.991748243,0.991036284,2.563592704,-0.563889998,1.491399587,-0.461425331,1.812564479,2.256081413
1.962173961,-2.132956772,1.688980537,2.740000345,1.749010188,-1.873473753,1.688980537,0,0.311796865,1.196817848,1.984716932,-1.250364778,0.954191368,0.490671839,1.688980537,1.152522391
1.065445498,-0.837438703,1.277034065,1.198750151,1.386975232,-1.528388751,1.277034065,0,0.286179751,0.597925869,1.364492891,-0.898212131,0.651345942,0.380028422,1.277034065,0.171371793
0.773931354,-0.718666397,1.029866181,0.7918601,0.854570885,-0.718845622,1.029866181,0,0.029276701,0.303455349,0.992358466,0.658391721,0.668086141,0.196797287,1.029866181,0.151911993
0.626368443,-0.917938833,0.782698298,0.310990039,0.322661797,-0.255690933,0.782698298,0,1.244259788,-1.129866381,0.620224041,1.573988603,-0.273169618,0.261456736,0.782698298,-0.416816377
0.327114986,-0.687119049,0.741503651,-0.095900012,0.232524503,-0.237225573,0.741503651,0,0.930267171,-1.096632176,0.70292058,1.023917253,0.210013411,0.285241547,0.741503651,-0.176393678
-0.0608826,-0.151605282,0.659114356,0.182210023,-0.009162307,-0.16358137,0.659114356,0,0.14784734,-0.761971454,0.785617119,0.299552631,0.395677441,-0.825068661,0.659114356,0.299429837
-0.804372654,0.629958023,0.494335767,-0.300030038,-0.845160947,0.023679109,0.494335767,0,-0.684342883,-0.335143777,0.744268849,0.933427396,-0.395677441,-0.973767775,0.494335767,-0.799107301
-1.346640557,0.845844736,0.288362531,-0.267150034,-1.619747365,0.206377559,0.288362531,0,-1.15496585,-0.145206428,0.578875772,0.33075603,-2.001214751,-0.247362033,0.288362531,-0.622713623
-1.257896428,0.393402357,0.082389295,0.493200062,-2.202172957,0.27122356,0.082389295,0,-1.483596818,-0.108880668,0.330786155,0.355272987,-1.413025017,-1.256190381,0.082389295,-1.147500507
-1.377597811,0.536601606,-0.041194647,-0.620610078,-2.356694033,0.198665555,-0.041194647,0,-1.366490014,-0.153225146,0.165393078,-0.247398378,-2.332975068,-0.231505492,-0.041194647,-0.460757862
-1.447767587,0.574478203,-0.164778589,-0.331540042,-1.759905905,0.138707443,-0.164778589,0,-1.793929847,0.005989886,0,-0.874140937,-1.136050808,0.577178077,-0.164778589,0.745749783
2.907918076,-3.271825938,0,1.574130198,1.968410305,-2.89373923,0,0,2.740299204,-1.276521975,-0.165393078,-0.323623825,2.112308802,-2.819292914,0,0.642173424
1.692845849,-1.812340773,-0.041194647,0.909680115,0.813464316,-1.800264029,-0.041194647,0,0.999799336,-1.327146172,-0.165393078,0.804601934,0.311976444,-1.555878998,-0.041194647,0.097926739
1.073184811,-0.873436304,-0.041194647,0.845290106,-0.006190748,-1.086523536,-0.041194647,0,0.295694679,-1.017314493,-0.165393078,-0.922729087,0.716784903,-2.131647604,-0.041194647,0.014437917
0.681575546,-0.460650623,-0.082389295,0.449360057,-0.41626591,-0.753603948,-0.082389295,0,-0.209328411,-0.667292612,-0.206741347,-0.867008732,-0.965605141,-0.478338974,-0.082389295,0.200875362
0.29357796,9.88945E-05,-0.082389295,-0.171250022,-0.885772256,-0.639770432,-0.082389295,0,-0.713619584,0.254763373,-0.206741347,-1.267749529,-0.68102175,0.155570281,-0.082389295,0.083488822
-0.111962069,0.275618997,-0.041194647,-0.985030124,-1.203729084,-0.380820905,-0.041194647,0,-1.441877519,0.096611063,-0.206741347,-1.002966399,-0.800485901,-0.598320131,-0.041194647,-0.490261431
-0.218248642,-0.125200448,-0.041194647,-0.695960088,-1.122506468,-0.502149186,-0.041194647,0,-1.466030797,0.109460334,-0.206741347,-0.351706884,-1.243340268,-0.110467233,-0.041194647,0.059007138
-0.018574353,0.152594228,-0.041194647,-0.491830062,-1.406290366,-0.372457183,-0.041194647,0,-1.016633439,-0.15361159,-0.165393078,-0.006686443,-0.821030691,0.334925374,-0.041194647,-0.186437446
-0.139307644,-0.373227877,-0.041194647,-0.138370017,-1.815375009,-0.182915689,-0.041194647,0,-1.616073889,-0.07091252,-0.165393078,-0.118127154,-0.304367263,0.569954542,-0.041194647,0.132452192
-0.142403369,-1.119386948,-0.041194647,-0.417850053,-1.076447301,-0.31325941,-0.041194647,0,-1.610950467,-0.051397086,-0.165393078,-0.285733983,0.13620435,0.263570941,-0.041194647,-0.043941486
-0.073781456,-0.561720812,-0.041194647,-1.252180158,-0.741156377,-0.345410861,-0.041194647,0,-1.649010178,0.636280461,-0.165393078,-0.672210369,0.160553731,0.280660768,-0.041194647,0
-0.004127634,-0.344647364,-0.082389295,-0.620610078,-0.532651977,-0.272092518,-0.082389295,0,-2.052296733,0.43175484,-0.165393078,-0.640561207,-0.015979281,0.477810423,-0.082389295,-0.005021884
1.870334107,-1.910147443,0.865087592,-0.63157008,1.150736279,-1.691318402,0.865087592,0,0.709228079,1.237394495,0.082696539,0.086923755,1.832290921,-0.937826283,0.865087592,-0.71122433
1.812547232,-2.140077176,0.494335767,-1.283690162,0.707973967,-0.684413156,0.494335767,0,0.371814101,1.254977708,-0.041348269,-0.410993342,1.273016076,-0.235910087,0.494335767,-2.020680598
0.575288973,-0.367393101,0.288362531,-0.39593005,0.2424297,0.07950967,0.288362531,0,0.232749772,1.232853775,-0.082696539,-0.386476386,0.483943947,-0.338977601,0.288362531,-1.157544275
0.220828413,0.011273974,0.205973236,1.016540128,-0.121091035,0.608053459,0.205973236,0,0.133940907,1.237394495,-0.124044808,-0.929861293,0.226753611,-0.67231732,0.205973236,-2.094125652
0.464358813,-0.425839756,0.164778589,-1.016540128,-0.143872989,0.57481581,0.164778589,0,-0.338145895,1.280869473,-0.165393078,-1.25705122,0.23131912,-0.324706714,0.164778589,-2.192052391
0.37509873,0.130441857,0.123583942,-1.198750151,-0.181512738,0.261121921,0.123583942,0,-1.253042798,1.049679199,-0.165393078,-0.543384907,0.297518999,-0.769570769,0.123583942,-2.089103768
0.221860322,0.328626454,0.082389295,-0.449360057,-0.2424297,0.698099247,0.082389295,0,-2.192824897,0.857809628,-0.165393078,-0.125259359,0.257951255,-0.686940574,0.082389295,-1.956651576
0.185743525,0.327143036,0.041194647,-1.165870147,-0.322166537,0.73883166,0.041194647,0,-1.920551579,0.833367029,-0.165393078,-0.33075603,0.123268741,0.175479049,0.041194647,-0.823588986
0.166653218,0.607607864,-0.041194647,-1.263140159,-0.262735355,0.641725587,-0.041194647,0,-2.932793512,0.499189362,-0.165393078,-0.160028861,0.058590698,0.482919752,-0.041194647,-1.426842808
0.043340156,0.519097278,-0.082389295,0.375380047,-0.246391779,0.475428723,-0.082389295,0,-3.221900934,0.529428625,-0.165393078,-0.097622063,-0.066960798,0.533836866,-0.082389295,-0.966084946
-0.049015652,0.597718413,-0.164778589,-0.117820015,-0.373673563,0.661494385,-0.164778589,0,-3.557119159,0.390888361,-0.206741347,-0.031203399,-0.102723951,0.532075028,-0.164778589,-0.980522862
-0.081004815,0.614134901,-0.205973236,0.342500043,-0.324147577,0.618589577,-0.205973236,0,-3.545408478,0.384801864,-0.206741347,-0.584840851,-0.225231774,0.450854304,-0.205973236,-2.172592591
1.023653205,-0.424455233,5.808445263,-0.128780016,0.759480992,-0.359422811,5.808445263,0,0.283983999,0.921283097,5.333926755,-0.59553916,-0.059351616,-0.007399719,5.808445263,-2.07906
0.955547246,-0.705216744,5.025746965,-0.578140073,0.633189728,0.373434761,5.025746965,0,0.16248569,1.256620096,4.796399252,-0.863442629,-0.268604109,0.105357903,5.025746965,-2.094125652
0.803340746,-0.642814309,4.160659373,0.193170024,0.427161627,0.668120191,4.160659373,0,-0.019029856,1.324151229,4.382916558,-0.428378093,0.090549261,-0.204020822,4.160659373,-2.064622083
0.705309441,-0.827351463,3.00720925,-0.449360057,0.287498347,0.293816472,3.00720925,0,-0.00585534,1.332363169,3.597299439,-0.97488334,0.175011176,-0.781198899,3.00720925,-1.848681069
0.467454538,-0.504757574,2.306900246,-1.005580127,-0.355348948,0.306959463,2.306900246,0,-0.07977901,1.337193723,2.935727128,-0.599105262,0.114898642,-0.488733817,2.306900246,-1.888228406
0.254365438,-0.264147234,1.936148421,-0.769940097,-0.624275051,0.137838485,1.936148421,0,-0.166145278,1.343763275,2.356851357,-0.706979871,-0.771571011,-0.150460952,1.936148421,-2.123629221
0.282742921,-0.050930672,1.771369832,-0.685000086,-0.705497667,-0.016401585,1.771369832,0,-0.264954143,1.346564996,1.902020393,-0.668644266,-1.416068689,0.126147589,1.771369832,-2.28997913
0.411215526,-0.65972527,1.565396596,-0.471280059,-0.561872309,-0.253084059,1.565396596,0,-0.445005854,1.346661607,1.44718943,-1.02035115,-0.656672369,-0.060431038,1.565396596,-1.554900851
0.338465979,-0.122035824,1.441812654,0.139740018,-0.409332272,-0.32716274,1.441812654,0,-0.425244081,1.347724328,1.240448082,-1.047988447,-1.359760746,-0.146232541,1.441812654,-2.03009663
0.130020468,0.422477343,1.277034065,-0.406890051,-0.514327362,-0.185848422,1.277034065,0,-0.385720534,1.347724328,1.116403274,-1.041302004,-0.967887895,0.031008346,1.277034065,-0.220962899
0.007223359,0.524437582,1.19464477,-0.609650077,-0.554938671,-0.11198698,1.19464477,0,-0.423048328,1.347917551,1.033706735,-1.274435971,-0.531120873,0.248066768,1.19464477,-0.936581377
-0.465906675,1.028700683,1.029866181,-1.027500129,-0.388036099,-0.002063776,1.029866181,0,-0.530640204,1.347724328,1.033706735,-1.135357964,-0.228275447,0.43253119,1.029866181,-0.176393678
0.111962069,0.399929395,0.823892945,-0.738430093,0.420723249,0.634122204,0.823892945,0,-0.202009236,0.754725624,0.578875772,-0.557203555,0.431440595,-0.788950985,0.823892945,-2.172592591
-0.004643588,0.597421729,0.947476887,-1.165870147,0.014610166,0.717216326,0.947476887,0,-0.212256081,0.567396773,0.70292058,-0.578154409,-0.50372782,-0.491024206,0.947476887,-2.202096159
0.132600239,0.514449236,1.071060829,0.064390008,-0.251344378,0.676049434,1.071060829,0,-0.302281937,0.592419038,0.785617119,-0.769386669,-0.052503353,-0.71372051,1.071060829,-1.888228406
0.206897649,0.397061454,1.19464477,-1.209710152,-0.375159342,0.382884681,1.19464477,0,-0.240800865,0.430112452,0.909661927,-0.40742724,0.038806826,-0.14059466,1.19464477,-1.912710091
0.151690545,0.431872321,1.318228712,-0.32058004,-0.389026618,0.536364413,1.318228712,0,-0.293498926,0.455424551,1.116403274,-0.853190084,-0.092832015,-0.257404509,1.318228712,-1.740710562
0.143435278,0.443146295,1.277034065,0,-0.231533983,0.320645554,1.277034065,0,-0.412069565,0.521120074,1.157751544,-0.602225602,0.101202115,-0.079458887,1.277034065,-1.96167346
-0.193998793,0.577741722,1.029866181,-1.102850139,-0.419732729,0.4676081,1.029866181,0,-0.360103421,0.607393753,0.992358466,-0.759134124,-0.454268139,0.235557719,1.029866181,-1.662243623
-0.365295599,0.657252907,0.700309003,-0.084940011,-0.621798751,0.675940814,0.700309003,0,-0.425975998,0.6680655,0.744268849,-0.727930724,-0.534925464,0.259871082,0.700309003,-2.315088551
-0.286870555,0.662593211,0.370751825,-1.11244014,-0.706983447,0.59860354,0.370751825,0,-0.607491544,0.802741322,0.454830964,-1.027483356,-0.849945581,0.463187169,0.370751825,-2.300022899
-0.255397347,0.605629974,0.123583942,-1.016540128,-0.536614056,0.463589168,0.123583942,0,-0.50209542,0.568749328,0.248089616,-0.584840851,-0.782984783,0.504061806,0.123583942,-1.790301667
-0.281195059,0.59218032,-0.041194647,-1.230260155,-0.398931815,0.36463656,-0.041194647,0,-0.949297027,0.964371631,0.041348269,-1.030603696,-0.370567142,0.364876617,-0.041194647,-1.623324022
-0.316279947,0.67594397,-0.164778589,-1.038460131,-0.34940583,0.491721688,-0.164778589,0,-0.90684581,0.665746835,-0.041348269,-1.351107181,-0.442093449,0.394299309,-0.164778589,-2.202096159
1.075764583,-0.135881055,1.977343068,0.417850053,0.856056664,-0.342586747,1.977343068,0,0.468427214,1.196721237,1.44718943,-0.630308662,1.344542382,0.090029914,1.977343068,-0.740727899
0.653714017,-0.281453773,1.894953774,0.460320058,0.202808912,0.517681813,1.894953774,0,0.400358885,1.26154726,1.364492891,-1.072505403,0.989193603,0.477986606,1.894953774,0.205897246
0.444236597,-0.068830578,1.771369832,-0.449360057,0.060174073,0.657584073,1.771369832,0,0.258366885,1.327629227,1.240448082,-0.950812146,0.913862706,-0.019908768,1.771369832,-0.657239076
0.429789879,0.313990066,1.688980537,-0.171250022,0.077012908,0.583939871,1.688980537,0,0.152970762,1.341251387,1.240448082,-1.013218945,0.558513927,0.073644822,1.688980537,-1.451324493
0.335370254,0.603058716,1.730175185,-0.342500043,0.075527128,0.634013584,1.730175185,0,-0.021225608,1.346854829,1.323144621,-1.124659656,0.101963033,0.063073795,1.730175185,-0.681720761
0.148078866,0.566368853,1.853759126,-0.138370017,0.094347003,0.801070786,1.853759126,0,-0.029276701,1.348497217,1.488537699,-1.204896968,0.21457892,0.524675309,1.853759126,-0.043941486
-0.062430463,0.712436043,1.936148421,0.909680115,0.162197603,0.664861598,1.936148421,0,-0.136868577,1.347627717,1.736627315,-0.657945958,0.17348934,0.40134666,1.936148421,-0.122408424
-0.215152917,0.662988789,1.936148421,0.524710066,0.089889664,0.660299568,1.936148421,0,-0.300818102,1.29874252,1.943368663,-1.166561363,0.109572215,0.35712453,1.936148421,-0.66226096
-0.32763094,0.623035407,1.977343068,0.139740018,0.056211994,0.627930877,1.977343068,0,-0.087830103,1.328885171,2.15011001,-0.828673127,-0.133160677,0.478515158,1.977343068,-0.387312808
-0.364779645,0.668032409,1.977343068,0.075350009,0.022039064,0.909907794,1.977343068,0,-0.149311175,1.346758218,2.274154818,-0.682462914,-0.266321355,0.498071558,1.977343068,-0.151911993
-0.45919927,0.672087084,1.894953774,0.193170024,-0.073050829,0.999301862,1.894953774,0,-0.240068947,1.348400606,2.274154818,-0.640561207,-0.119464151,0.032065449,1.894953774,0.137474076
-0.462294996,0.64370436,1.730175185,0.384970049,-0.144368249,1.019396519,1.730175185,0,-0.31618837,1.348303995,2.10876174,-0.654825618,-0.171206585,0.036646227,1.730175185,-0.043941486
1.393076438,-1.32755989,1.071060829,0.995990125,1.374593735,-0.733292051,1.071060829,0,0.379865194,1.344922608,0.868313658,-0.372657738,1.388675636,-1.114714802,1.071060829,-0.166977645
0.937488847,-0.734093941,0.947476887,0.375380047,1.023454496,-0.251454762,0.947476887,0,0.347660823,1.348883661,0.785617119,-0.696281563,1.043218792,-1.361548284,0.947476887,-0.495283315
0.599022868,-0.602168666,0.823892945,-0.502790063,0.748090015,-0.030304915,0.823892945,0,0.354248081,1.349076883,0.744268849,-0.891525688,0.671129814,-0.41438426,0.823892945,-0.931559493
0.393157128,-0.169208505,0.782698298,0.010960001,0.531166197,0.092761282,0.782698298,0,0.184443216,1.348980272,0.744268849,-0.706979871,0.299040835,0.284889179,0.782698298,-0.32830567
