S6_T,S6_H,S6_P,S6_V,S2_T,S2-H,S2_P,S2_V,S3_T,S3_H,S3_P,S3_V,S5_T,S5_H,S5_P,S5_V
0.190876813,0.57734392,-0.206741347,-0.761340966,0.129134658,0.608547222,-0.288362531,1.978592666,0.142395113,0.2998837,-0.288362531,-0.198823572,0.097746243,-0.006535677,-0.288362531,1.064861271
0.203377561,0.560448941,-0.248089616,0.215787047,0.049870418,0.614377615,-0.288362531,2.923199794,0.109579778,0.336947004,-0.288362531,-0.055792329,0.081501882,0.129079624,-0.288362531,0.440686329
0.134142647,0.583667187,-0.248089616,0.432680694,-0.111300204,0.548299833,-0.288362531,3.005568133,0.050980966,0.234416741,-0.288362531,-0.151146491,0.071419175,0.049834539,-0.288362531,1.102499961
0.057695762,0.582382774,-0.248089616,0.717076956,-0.205756757,0.487566577,-0.288362531,0.869248859,-0.181656317,0.253121587,-0.288362531,-0.404747986,-0.055174813,-0.201925193,-0.288362531,0.330906816
-0.017789527,0.402960072,-0.206741347,1.279229878,-0.257278514,0.535667315,-0.288362531,-0.911309288,-0.37679036,0.347338585,-0.288362531,-0.412863234,-0.322366549,-0.075704927,-0.288362531,1.126024142
-0.120199504,0.418175433,-0.206741347,0,-0.246049413,0.557045421,-0.288362531,-0.623896359,-0.738931018,0.497323733,-0.288362531,-0.571110567,-0.658456783,0.078972766,-0.288362531,-0.650835681
-0.21587831,0.478641674,-0.206741347,-0.397269486,-0.299552775,0.561418216,-0.288362531,-1.184702075,-0.549070867,0.281352047,-0.288362531,-0.721242653,-1.079689875,0.548996884,-0.288362531,0.415593869
-0.266362102,0.38201425,-0.206741347,0.025451806,-0.286342069,0.569435006,-0.288362531,-0.431119394,-0.322879453,0.071268924,-0.288362531,-0.95151281,-0.721193626,0.245224054,-0.288362531,-0.381091736
1.894344188,-3.001230015,0.496179233,3.648460994,0.947537941,-1.757863353,0.576725062,0.485447448,2.100767405,-4.216470465,0.576725062,2.49645312,1.845415457,-3.380442865,0.576725062,1.064861271
1.592403033,-2.648510276,0.372134425,1.633341956,0.126492517,-0.161307527,0.494335767,-0.390811483,1.499543596,-3.158434357,0.494335767,1.235546485,1.032637243,-2.534072669,0.494335767,1.849000645
1.117374592,-1.622362598,0.289437886,0.881960392,0.648975969,-0.204306672,0.411946473,-0.445139537,1.021377291,-1.178318655,0.411946473,2.249952466,1.061204912,-2.104896534,0.411946473,1.751767363
0.438006994,-0.533575056,0.206741347,0.41497509,0.636425797,0.051744734,0.288362531,0.294423001,0.458242709,-0.18661547,0.288362531,0.634003738,0.435516928,-0.708031695,0.288362531,0.563012071
0.17452968,-0.141828903,0.206741347,-0.657320543,0.437604661,0.120251846,0.247167884,0.198034518,0.22736339,-0.092052086,0.247167884,0.64110458,-0.264110909,-0.101166836,0.247167884,0.537919611
0.010096758,0.189945014,0.289437886,-0.761340966,0.304837058,0.265768727,0.205973236,-0.513487734,0.182828293,0.225064319,0.205973236,-0.087238914,-0.000280075,-0.063314373,0.205973236,-0.134871972
-0.06298454,0.485656548,0.289437886,-1.115453043,0.061099519,0.484894314,0.205973236,0.690492038,0.211541711,-0.096728297,0.205973236,-0.626902896,-0.000280075,0.241275416,0.205973236,0.268175666
-0.192800005,0.494943847,0.289437886,-0.55330012,-0.184619627,0.565548077,0.123583942,0.567815787,-0.145911042,0.260915272,0.123583942,-0.10346941,-0.05069361,0.083057564,0.123583942,0.318360586
-0.143758607,0.471725601,0.206741347,-0.55330012,-0.233499242,0.580124059,0.082389295,0.101646036,-0.237325188,0.431337196,0.082389295,-0.523433486,-0.187930456,0.323516021,0.082389295,-0.134871972
-0.028847881,0.543553962,0.124044808,-0.968275211,-0.255296908,0.587654982,0,0.513487734,-0.229707343,0.482429134,0,-0.816596815,-0.250107149,0.308946907,0,-0.258765994
-0.059138156,0.641564601,0,-1.05459003,-0.285681533,0.587412049,-0.082389295,0.362771197,-0.262522677,0.55984641,-0.082389295,-0.428079324,-0.258509405,0.478602194,-0.082389295,-0.172510662
-0.10192918,0.700746428,-0.041348269,-0.095167621,-0.353716673,0.589598446,-0.164778589,0.348751055,-0.314089632,0.680388746,-0.164778589,0.023331338,-0.245625946,0.365861763,-0.164778589,0.672791583
1.240939682,-1.88003573,0.165393078,1.711910573,0.522813719,-1.030764816,0.370751825,-0.800900663,1.614397267,-2.640414059,0.370751825,1.37046248,2.066114711,-3.006547666,0.370751825,1.726674903
1.328444921,-1.88191295,0.082696539,1.859088405,-0.294268493,-0.354196347,0.205973236,-0.308443144,0.870778344,-1.434644312,0.205973236,0.546764824,1.462832742,-2.09168902,0.205973236,0.832756016
1.357773601,-1.950579678,-0.041348269,1.78937259,-0.736166633,0.027451432,0,0.280402858,0.050394978,-0.339198513,0,0.142016837,0.563791367,-1.056056506,0,-0.111347791
0.248572575,-1.077178419,-0.165393078,0.55330012,-1.055205201,-0.296135355,-0.205973236,0.814920806,-0.107821814,-0.126171109,-0.205973236,1.243661733,-0.273073315,-0.217311266,-0.205973236,-0.381091736
-0.658212486,-0.4056277,-0.206741347,-0.743635362,-1.666860923,-0.100574271,-0.288362531,0.66420427,-0.223847461,0.083912014,-0.288362531,0.927167067,-0.555389111,0.039894863,-0.288362531,1.089953731
-1.152953645,-0.064862888,-0.248089616,-0.423827892,-2.254737373,0.090128151,-0.288362531,1.335418611,-1.057122566,0.09690149,-0.288362531,-0.238385406,-0.650054527,0.392549111,-0.288362531,0.893918887
-1.114489804,-0.043917066,-0.248089616,-0.813351177,-1.863039918,0.460843944,-0.288362531,1.279338039,-1.149708689,0.355478656,-0.288362531,-0.594441905,-0.671340242,0.41896414,-0.288362531,-0.111347791
-0.84380052,-0.036506987,-0.248089616,-1.05459003,-1.286392569,0.282288173,-0.329557178,-0.007010071,-1.320231231,0.406224209,-0.329557178,-0.824712063,-0.864592126,0.524351934,-0.329557178,-0.857848476
-0.634172585,-0.100332464,-0.248089616,-0.492437107,-1.001701839,0.252407411,-0.329557178,-0.883269002,-0.905937631,0.329499705,-0.329557178,-0.388517491,-0.861231224,0.478602194,-0.329557178,-0.834324295
-0.578400015,0.073162176,-0.248089616,-0.536701117,-0.902621538,0.367800597,-0.329557178,-0.185766893,-0.70084179,0.22974053,-0.329557178,-0.887605233,-0.848907915,0.573369513,-0.329557178,-0.895487166
-0.375503251,0.073063375,-0.248089616,0.18148244,-0.726919138,0.307553207,-0.329557178,-0.226074804,-0.983874051,0.367428974,-0.329557178,-0.706026563,-0.753682349,0.455318844,-0.329557178,-0.699452322
-0.341366592,0.017339584,-0.248089616,-0.856508586,-1.210431005,0.141144086,-0.288362531,-0.294423001,-0.812179532,0.310448473,-0.288362531,-1.149321977,-0.742479341,0.312487066,-0.288362531,0.196034844
1.61500054,-1.304025624,2.563592704,2.680185783,1.169477814,-0.985093408,1.812564479,3.839766635,1.826524966,-2.600579666,1.812564479,3.486513357,2.421810208,-2.863307408,1.812564479,2.744487811
1.316905769,-1.341767624,1.984716932,2.671332982,0.694552907,-0.729770801,1.688980537,3.182572437,1.42981101,-2.50705544,1.688980537,2.750054615,1.357524468,-1.263564256,1.688980537,2.510814277
1.190455891,-1.461415692,1.364492891,2.913678434,0.22953603,-0.267955124,1.277034065,-1.116353878,1.221785227,-2.796460963,1.277034065,1.640294471,0.826501899,-0.503383303,1.277034065,0.746500685
1.162088808,-1.837452478,0.992358466,2.178895874,-0.350413996,-0.072394041,1.029866181,-0.595856073,1.078804126,-2.802349525,1.029866181,1.021506823,0.546426705,-0.298326432,1.029866181,0.330906816
0.855820471,-1.630859488,0.620224041,1.451859516,-1.214394217,-0.012389584,0.782698298,0.403079108,0.58247219,-1.79453939,0.782698298,-0.174477829,0.649494376,-0.578679751,0.782698298,-0.895487166
0.105294766,-0.910007047,0.70292058,0.043157409,-1.08228715,-0.1566918,0.741503651,-0.075358268,-0.005273893,-0.393581119,0.741503651,0.792251071,0.080941731,0.063722853,0.741503651,0.280721896
-0.591381561,-0.236085103,0.785617119,-0.673919547,-1.733574992,-0.13337023,0.659114356,0.800900663,-0.297095976,0.290011698,0.659114356,0.150132085,0.056295114,-0.076385727,0.659114356,-0.03763869
-1.044774091,0.059626432,0.744268849,-0.224639849,-1.990523238,0.222040783,0.494335767,0.650184127,-0.457656721,0.325343072,0.494335767,-0.063907577,-0.650054527,0.539874168,0.494335767,-0.650835681
-1.218822974,0.239246736,0.578875772,-1.081148435,-2.501117054,-0.053202332,0.288362531,0.678224413,-0.578956261,0.28152524,0.288362531,-0.388517491,-0.740238739,0.826763164,0.288362531,-0.600650761
-1.624135702,0.429438752,0.330786155,-0.925117801,-2.446292621,0.038140485,0.082389295,0.608123698,-0.834447081,0.591540731,0.082389295,-0.816596815,-0.579475578,0.681888987,0.082389295,-0.478325018
-1.960213516,0.573095475,0.165393078,-0.795645573,-1.183349056,0.115879052,-0.041194647,-0.965637342,-0.852612713,0.463551096,-0.041194647,-0.182593077,-0.606362796,0.723417769,-0.041194647,1.383221857
-2.001562146,0.607181837,0,-1.037991026,-0.891392437,0.325773184,-0.164778589,-1.019965396,-0.789325996,0.166178695,-0.164778589,-0.587341063,-0.811377839,0.406165105,-0.164778589,1.016244629
2.462647444,-3.160892508,-0.165393078,1.979707831,0.934327234,-2.010513697,0,-0.636163984,1.971850019,-3.164669305,0,2.773385952,1.954644783,-2.712850673,0,1.60434916
1.627982086,-2.408127328,-0.165393078,2.118032861,0.095447356,-0.668065813,-0.041194647,-0.047317982,1.363008364,-1.942965801,-0.041194647,1.94867389,1.090332733,-1.630651458,-0.041194647,1.555732519
1.249113249,-1.990791704,-0.165393078,1.832529999,-0.142345365,-0.232001037,-0.041194647,-0.268135233,0.810421568,-1.009109082,-0.041194647,0.1186855,0.939092128,-1.313398795,-0.041194647,1.456930958
0.963038428,-1.810380991,-0.206741347,1.893393012,-0.191885515,-0.198962146,-0.082389295,0.089378411,0.496917925,-0.359635289,-0.082389295,1.513493724,0.330768805,-0.701904498,-0.082389295,-0.404615917
-0.003846384,-0.952689099,-0.206741347,-0.354112077,-0.942914194,-0.28933323,-0.082389295,0.99192511,0.444764982,-0.248445375,-0.082389295,0.507202991,0.153201131,-0.157673212,-0.082389295,1.212279473
-0.698118721,-0.396439203,-0.206741347,0.337513073,-1.094176786,-0.275728981,-0.041194647,1.005945253,0.103719897,-0.173625994,-0.041194647,0.229255752,0.19465226,-0.109064113,-0.041194647,-1.104068239
-0.905823464,-0.302677009,-0.206741347,1.651047559,-0.800899096,-0.529351057,-0.041194647,0.937597056,0.097860016,-0.170681713,-0.041194647,0.356056499,0.16496429,0.039486383,-0.041194647,-0.208581074
-1.373159137,0.038581809,-0.165393078,-0.847655785,-0.271149756,-0.682398861,-0.041194647,0.308443144,0.214471651,-0.155613921,-0.041194647,-0.20693882,0.211456772,-0.008986556,-0.041194647,-0.208581074
-1.647214007,0.211384841,-0.165393078,-0.682772349,-0.002972409,-0.896665787,-0.041194647,-0.322463287,0.200407937,-0.211208878,-0.041194647,-0.380402243,0.177287598,-0.06998621,-0.041194647,-0.172510662
-1.269306765,0.149238982,-0.165393078,-0.492437107,0.132437335,-0.544169971,-0.041194647,-1.074293449,0.13712122,-0.435320635,-0.041194647,-0.34084041,0.170005643,-0.200427434,-0.041194647,-0.722976503
-0.916401021,-0.026626882,-0.165393078,-0.59645753,0.030714893,-0.236373831,-0.041194647,-0.993677628,0.226777402,-0.632067896,-0.041194647,-0.523433486,0.059656016,-0.199065834,-0.041194647,0.354430997
-0.558687296,-0.219486527,-0.165393078,0,-0.085539326,-0.060490323,-0.082389295,-0.157726608,0.180484341,-0.517760508,-0.082389295,-0.650234234,-0.014283835,-0.200972074,-0.082389295,-0.760615193
2.475148192,-2.894030879,0.082696539,1.426407711,1.801610132,-3.001437497,0.865087592,0.348751055,2.252538328,-3.582410849,0.865087592,2.004466219,2.576971866,-3.561944067,0.865087592,2.413580995
1.465472356,-1.82154551,-0.041348269,-0.095167621,1.398023041,-1.388848092,0.494335767,-0.993677628,1.433912926,-1.319124573,0.494335767,1.655510561,1.586625978,-1.831215052,0.494335767,-0.086255331
1.144780079,-1.239903744,-0.082696539,-0.475838104,1.024820575,0.137500091,0.288362531,-0.623896359,0.864332475,0.100192157,0.288362531,1.291338814,1.092573334,-0.867338827,0.288362531,3.098918808
1.05727484,-0.675947366,-0.124044808,0.959422409,0.899318861,0.249249281,0.205973236,-0.883269002,0.633453156,0.289145733,0.205973236,-0.943397562,0.713911671,-0.316708024,0.205973236,-0.086255331
0.856782067,-0.494449842,-0.165393078,0.864254788,0.810807126,0.38577764,0.164778589,-1.130374021,0.581300214,-0.138641006,0.164778589,0.054777923,0.750881597,-0.446059968,0.164778589,0.660245353
0.653404505,-0.444555313,-0.165393078,-0.172629638,0.506960871,0.207221868,0.123583942,-1.144394164,0.591848,0.204107964,0.123583942,0.126800748,0.635490617,-0.027776628,0.123583942,0.257197715
0.496183554,-0.132541605,-0.165393078,-0.346365875,0.43628359,0.38577764,0.082389295,0.101646036,0.518013497,0.547376513,0.082389295,0.356056499,0.356535723,0.414198542,0.082389295,-0.515963708
0.086543643,-0.066246102,-0.165393078,-0.380670483,0.318047765,0.373630989,0.041194647,-0.268135233,0.222089497,0.575087395,0.041194647,0.372286995,0.162163538,0.58099447,0.041194647,-0.661813632
-0.382234424,0.001136212,-0.165393078,0.526741715,0.204435687,0.460115145,-0.041194647,-0.760592752,0.09961798,0.632241089,-0.041194647,0.071008419,0.127994364,0.771754548,-0.041194647,-0.882940936
-0.572630438,-0.161687914,-0.165393078,0.829950181,-0.048549347,0.500927893,-0.082389295,-0.650184127,0.019337608,0.632760668,-0.082389295,-0.706026563,0.025486843,0.808245412,-0.082389295,-0.465778788
-0.961115236,-0.014869558,-0.206741347,-0.043157409,-0.321350441,0.437765307,-0.164778589,-0.362771197,-0.073248515,0.571969921,-0.164778589,-1.205114306,-0.183449252,0.872512905,-0.164778589,-0.294836405
-1.423162131,0.345161459,-0.206741347,-0.968275211,-0.473273569,0.397681358,-0.205973236,0.157726608,-0.097274028,0.465456219,-0.205973236,-0.365186153,-0.447840236,0.393229911,-0.205973236,-0.53948789
1.023138181,-0.148547375,5.333926755,0.120619426,1.311492912,-0.160335795,5.808445263,-0.609876216,1.277454099,-1.295743517,5.808445263,-0.452425068,0.875795134,0.243317815,5.808445263,-0.196034844
0.894284312,0.139754081,4.796399252,-1.029138224,0.9448958,-0.543927038,5.025746965,-0.007010071,0.980358123,-0.573875044,5.025746965,-0.824712063,0.787291372,0.413653902,5.025746965,0.061162871
0.757256877,0.254857302,4.382916558,-0.985980815,0.571032799,-0.448940226,4.160659373,0.897289145,0.84089295,-0.775818096,4.160659373,-0.594441905,0.716152273,0.385060314,4.160659373,-0.319928865
0.088466835,0.167023171,3.597299439,-0.623015936,0.318047765,-0.738759322,3.00720925,-0.117418697,0.120713552,-0.955419249,3.00720925,-0.388517491,0.322366549,0.420734219,3.00720925,-0.196034844
-0.271170082,0.348421894,2.935727128,-0.691625151,0.240104595,-0.099845472,2.306900246,-0.485447448,0.191618115,-0.694070994,2.306900246,-0.634003738,0.055734964,0.292063074,2.306900246,0.588104531
-0.006731172,0.26315659,2.356851357,-0.73478256,-0.190564445,0.042999145,1.936148421,0.021030214,0.058012824,-0.278927345,1.936148421,-0.293163329,0.02100564,0.327736979,1.936148421,-0.319928865
0.144239405,0.23865393,1.902020393,-1.020285422,-0.486484276,0.009231455,1.771369832,0.390811483,0.123643493,0.310448473,1.771369832,0.13390159,-0.076460528,0.344076172,1.771369832,-0.650835681
0.097601997,0.266219422,1.44718943,-0.804498375,0.061099519,-0.093529214,1.565396596,-0.061338125,0.365070598,0.270267695,1.565396596,0.110570252,-0.082622182,0.677804188,1.565396596,-0.258765994
0.084620451,0.292204098,1.240448082,0.077462017,0.022127934,-0.088913486,1.441812654,-0.595856073,0.408433719,0.047714675,1.441812654,-1.101644895,0.023246241,0.512506019,1.441812654,-0.061162871
0.027886285,0.30000938,1.116403274,-0.87310759,0.069686478,0.154991269,1.277034065,-0.911309288,0.308815739,0.237880601,1.277034065,-0.507202991,-0.015404136,0.642538763,1.277034065,-0.123894021
-0.097121199,0.588014433,1.033706735,-1.090001237,0.086860397,0.33354704,1.19464477,-0.746572609,0.189274162,0.240998076,1.19464477,-0.396632739,-0.087663536,0.786051342,1.19464477,-0.208581074
-0.128373071,0.692348339,1.033706735,-0.838802983,0.059117913,0.405455215,1.029866181,0.280402858,-0.237325188,0.223159196,1.029866181,-0.230270158,-0.256828953,0.717018251,1.029866181,-0.503417478
0.371656867,0.340320208,0.578875772,0.743635362,0.673415776,-1.355566267,0.823892945,-0.636163984,0.429529291,-1.153378861,0.823892945,-0.785150229,0.877475585,-0.938414316,0.823892945,-0.613196991
0.16731771,0.600957371,0.70292058,-1.072295633,-0.437604661,-0.823057081,0.947476887,0.99192511,-0.605325727,-0.425621826,0.947476887,-0.594441905,0.098306393,-0.391868311,0.947476887,-0.258765994
-0.00961596,0.54622159,0.785617119,-0.310954668,-0.231517636,-1.143971605,1.071060829,0.471427305,-0.330497299,-0.430124844,1.071060829,-0.587341063,-0.008682331,0.141742499,1.071060829,-0.442254607
-0.352905745,0.372035344,0.909661927,0.034304607,-0.080915579,-0.902982046,1.19464477,-0.308443144,-0.176968412,-0.677964044,1.19464477,-0.32562432,-0.095505641,0.218400546,1.19464477,-0.02509246
-0.303383549,0.426771124,1.116403274,-0.881960392,-0.211701576,-0.249249281,1.318228712,-0.25411509,-0.122471517,-0.462685131,1.318228712,-0.824712063,0.084862784,-0.019607032,1.318228712,-0.208581074
-0.379830434,0.494845046,1.157751544,-0.095167621,-0.553198345,-0.043970877,1.277034065,-0.595856073,-0.259592737,-0.293475558,1.277034065,-0.523433486,-0.240024442,0.098443638,1.277034065,-0.980174218
-0.399543152,0.404442087,0.992358466,-0.147177832,-1.210431005,0.241475425,1.029866181,0.280402858,-1.173734202,0.028317057,1.029866181,-0.721242653,-0.181768801,0.064812132,1.029866181,-0.258765994
-0.632249393,0.432402784,0.744268849,0.786792771,-1.064452696,0.189244825,0.700309003,0.403079108,-0.82214133,0.099672578,0.700309003,-0.420978482,-0.282035721,0.212273349,0.700309003,0.379523457
-0.648115727,0.363933658,0.454830964,0.87310759,-0.890071367,0.096930276,0.370751825,-0.595856073,-0.585988119,-0.028143864,0.370751825,-0.793265477,-0.285956774,0.250806612,0.370751825,0.280721896
-0.466374077,0.164553144,0.248089616,-0.017705604,-0.665489352,0.058060992,0.123583942,-0.58183593,-0.544382962,0.229567337,0.123583942,-0.982959396,-0.369979332,0.399357108,0.123583942,-0.098801561
-0.447142156,0.262069778,0.041348269,-0.346365875,-0.513566225,-0.102274803,-0.041194647,-0.527507876,-0.449452887,0.133618408,-0.041194647,-1.141206729,-0.420392867,0.554034802,-0.041194647,-0.404615917
-0.45579652,0.372726951,-0.041348269,1.029138224,-0.643691686,0.270627387,-0.164778589,-1.102333735,-0.590676024,0.351495217,-0.164778589,-1.07019831,-0.490971816,0.678484988,-0.164778589,-0.404615917
0.444257368,0.499785098,1.44718943,-0.856508586,1.238173489,-1.263737585,1.977343068,0.075358268,0.864918463,-0.141238901,1.977343068,1.553055557,1.342960558,-0.69604962,1.977343068,1.910163516
0.430795023,0.533278653,1.364492891,-0.579858526,0.918474386,-0.891078328,1.894953774,-0.842961092,0.720765386,-0.115779528,1.894953774,-0.309393824,0.837704907,-0.122543947,1.894953774,0.196034844
0.469739663,0.544443171,1.240448082,-0.095167621,0.586225112,-0.18001337,1.771369832,-0.883269002,0.565478535,-0.008399861,1.771369832,0.166362581,0.788411673,0.029274387,1.771369832,-0.185056892
