S7_T,S7_H,S7_P,S8_T,S8_H,S8_P,S9_T,S9_H,S9_P,S4_T,S4_H,S4_P
9.443,99.185,0.71,8.53,99.857,0.46,6.808,99.918,0.71,11.467,99.839,0.71
8.877,99.545,0.71,8.207,99.853,0.45,6.57,99.917,0.71,11.533,99.838,0.71
8.747,99.729,0.67,7.964,99.85,0.39,6.114,99.915,0.67,11.783,99.84,0.67
8.4,99.399,0.51,7.723,99.848,0.24,5.986,99.913,0.51,11.44,99.84,0.51
8.37,99.719,0.3,7.633,99.847,0.1,6.004,99.913,0.3,11.105,99.835,0.3
8.826,98.423,0.15,7.422,99.846,0.04,6.097,99.915,0.15,10.914,99.833,0.15
13.863,70.996,2.23,7.261,99.849,2.36,10.067,92.378,2.23,13.741,83.73,2.23
14.634,68.341,2.56,7.319,99.849,2.67,10.368,88.249,2.56,12.678,92.602,2.56
13.767,80.676,2.81,8.431,97.539,2.82,9.655,98.795,2.81,11.689,99.833,2.81
12.534,84.601,2.98,8.517,96.568,2.95,8.832,99.929,2.98,11.112,99.743,2.98
11.538,86.128,2.95,8.116,95.852,2.84,7.613,99.923,2.95,11.332,0,2.95
10.572,86.697,2.69,7.442,91.824,2.48,7.325,99.922,2.69,11.445,99.424,2.69
10.201,97.738,2.37,7.37,93.478,2.26,7.238,99.921,2.37,10.921,0,2.37
9.49,99.666,1.92,7.117,96.516,1.88,7.293,99.922,1.92,10.729,0,1.92
9.081,99.734,1.22,6.507,96.667,1.23,7.149,99.923,1.22,10.609,99.82,1.22
8.883,99.732,0.85,6.2,99.356,0.81,6.608,99.919,0.85,9.826,99.265,0.85
8.898,99.732,0.56,5.968,99.833,0.51,6.098,99.916,0.56,8.776,99.784,0.56
8.897,99.733,0.41,5.919,99.833,0.36,6.494,99.918,0.41,8.779,99.649,0.41
12.69,82.642,0.23,10.223,77.701,0.13,10.155,90.642,0.23,10.573,99.831,0.23
10.448,98.21,0.24,10.51,79.072,0.14,8.078,96.541,0.24,10.59,0,0.24
8.618,95.954,0.23,10.391,86.496,0.14,6.099,99.915,0.23,10.405,99.73,0.23
8.149,99.706,0.2,9.006,97.276,0.12,6.055,99.726,0.2,10.264,0,0.2
8.121,99.727,0.17,9.14,99.41,0.11,6.09,99.786,0.17,10.218,99.198,0.17
8.036,99.728,0.15,8.864,99.861,0.1,5.65,99.913,0.15,10.396,0,0.15
7.972,99.728,0.14,8.76,99.861,0.09,5.372,99.911,0.14,10.155,0,0.14
7.897,99.727,0.12,7.98,99.852,0.08,5.413,99.912,0.12,10.147,0,0.12
7.891,99.727,0.1,7.607,99.848,0.07,5.364,99.913,0.1,10.048,0,0.1
7.848,99.727,0.1,7.135,99.844,0.08,5.48,99.914,0.1,9.91,0,0.1
7.625,99.725,0.1,6.369,99.837,0.09,5.621,99.913,0.1,9.535,99.819,0.1
7.68,99.726,0.09,5.94,99.833,0.08,5.493,99.912,0.09,9.812,0,0.09
16.034,65.385,0.92,8.039,96.01,1.24,10.325,88.26,0.92,11.544,91.989,0.92
16.021,66.54,0.98,9.438,87.444,1.11,10.586,86.028,0.98,10.892,99.833,0.98
14.161,63.402,0.87,9.898,85.98,0.86,10.539,92.226,0.87,11.176,99.837,0.87
9.765,85.615,0.7,9.331,91.124,0.58,8.245,96.669,0.7,10.981,99.837,0.7
8.449,99.195,0.61,8.793,98.032,0.54,5.809,98.931,0.61,10.968,0,0.61
8.353,98.401,0.58,8.979,99.003,0.52,5.902,99.913,0.58,11.09,99.627,0.58
8.301,99.654,0.57,7.824,99.576,0.49,5.559,99.033,0.57,10.622,99.827,0.57
8.27,99.718,0.56,8.096,99.786,0.47,5.475,95.991,0.56,10.727,0,0.56
8.145,99.728,0.56,7.647,99.849,0.47,5.388,99.911,0.56,10.756,99.78,0.56
7.314,99.72,0.57,7.186,99.844,0.47,4.956,99.909,0.57,10.742,99.833,0.57
7.193,99.718,0.54,7.112,99.843,0.45,4.949,99.909,0.54,10.085,99.826,0.54
7.074,99.718,0.49,7.181,99.696,0.42,4.943,99.908,0.49,9.957,99.514,0.49
15.065,66.357,0.39,6.807,99.845,0.32,11.809,65.381,0.39,10.468,99.248,0.39
15.59,64.45,0.44,7.432,95.854,0.36,11.894,65.179,0.44,10.407,99.76,0.44
13.305,69.571,0.48,7.485,96.762,0.43,10.068,87.187,0.48,10.531,99.793,0.48
12.203,69.705,0.47,7.125,95.319,0.45,8.749,94.137,0.47,10.33,99.821,0.47
10.696,65.661,0.5,7.571,87.016,0.48,7.544,97.691,0.5,10.637,0,0.5
8.828,89.574,0.57,9,74.99,0.54,7.009,99.48,0.57,10.61,99.83,0.57
8.021,99.725,0.68,10.8,68.825,0.62,5.435,99.785,0.68,10.73,99.771,0.68
7.818,99.714,0.8,9.173,86.677,0.72,5.569,99.911,0.8,10.628,99.688,0.8
7.887,99.726,0.86,7.847,93.699,0.7,5.88,99.913,0.86,10.465,0,0.86
7.811,99.48,0.89,6.723,96.677,0.66,5.562,99.913,0.89,10.432,99.762,0.89
7.96,98.461,0.83,6.576,93.237,0.56,5.282,99.913,0.83,10.175,0,0.83
8.215,95.458,0.65,6.257,98.786,0.39,5.371,99.912,0.65,9.895,0,0.65
10.825,89.745,0.22,10.258,79.55,0.23,8.356,92.95,0.22,13.715,75.732,0.22
11.375,81.42,0.29,11.21,77.882,0.29,8.539,95.652,0.29,12.839,81.928,0.29
10.543,88.3,0.31,13.168,70.128,0.3,7.629,98.806,0.31,12.032,95.398,0.31
10.841,75.901,0.31,13.08,79.834,0.29,7.514,98.577,0.31,11.329,99.838,0.31
10.907,79.659,0.31,11.356,89.712,0.26,7.62,98.346,0.31,10.361,99.587,0.31
9.767,85.348,0.28,8.756,99.217,0.22,6.786,99.921,0.28,9.82,96.624,0.28
8.997,84.337,0.23,8.271,98.728,0.18,6.164,99.917,0.23,9.639,91.444,0.23
8.02,90.182,0.18,8.281,94.45,0.13,5.746,99.914,0.18,8.878,99.818,0.18
6.693,94.391,0.16,7.459,99.847,0.12,4.2,99.902,0.16,9.042,99.357,0.16
6.278,91.76,0.16,6.742,98.545,0.11,4.425,99.903,0.16,8.97,99.778,0.16
5.873,92.677,0.17,6.189,99.833,0.12,4.43,99.903,0.17,9.366,99.824,0.17
5.86,92.096,0.18,6.178,99.835,0.13,4.483,99.905,0.18,8.727,99.819,0.18
15.874,62.747,0.35,10.238,81.262,0.35,12.974,79.363,0.35,12.501,74,0.35
14.59,65.486,0.48,10.531,80.165,0.52,12.105,82.782,0.48,12.637,73.544,0.48
13.25,63.798,0.61,10.976,82.98,0.69,11.091,71.013,0.61,12.478,74.877,0.61
14.557,60.953,0.76,11.843,83.971,0.86,10.591,90.197,0.76,11.541,83.893,0.76
11.926,72.605,0.98,11.94,85.761,1.05,8.39,95.104,0.98,10.877,97.664,0.98
10.222,81.834,1.27,10.014,96.19,1.27,6.498,99.917,1.27,11.431,91.998,1.27
9.507,86.272,1.52,8.871,99.859,1.46,5.808,99.912,1.52,11.304,95.574,1.52
9.199,88.953,1.67,8.074,99.852,1.52,6.117,99.911,1.67,11.143,94.665,1.67
8.21,96.035,1.61,7.394,97.889,1.38,6.176,99.916,1.61,11.047,98.83,1.61
7.825,98.872,1.31,7.857,86.81,1.02,5.624,99.914,1.31,10.906,98.895,1.31
8.228,96.434,0.89,7.567,86.013,0.57,5.844,99.916,0.89,9.735,99.825,0.89
8.032,97.849,0.61,5.198,86.206,0.33,6.028,99.916,0.61,9.708,99.825,0.61
18.056,54.185,0.12,12.249,65.504,0.03,13.232,67.967,0.12,13.862,76.405,0.12
17.714,53.793,0.14,13.992,60.685,0.04,13.544,69.717,0.14,13.808,80.366,0.14
16.308,60.292,0.17,12.3,65.516,0.05,13.057,76.892,0.17,13.417,94.447,0.17
15.007,60.803,0.21,12.15,72.42,0.07,10.974,81.897,0.21,12.947,99.849,0.21
13.798,62.79,0.24,11.998,79.607,0.07,9.265,90.453,0.24,12.841,99.85,0.24
12.086,68.851,0.24,11.117,87.572,0.07,6.712,99.2,0.24,12.13,99.776,0.24
10.977,84.731,0.2,9.686,92.716,0.07,6.473,98.315,0.2,11.818,99.842,0.2
10.375,91.081,0.17,8.222,99.83,0.05,6.746,99.878,0.17,11.801,99.768,0.17
9.41,90.427,0.13,8.111,99.766,0.04,6.89,99.919,0.13,11.699,98.148,0.13
9.076,90.356,0.1,7.149,99.841,0.03,6.837,99.92,0.1,10.83,99.793,0.1
9.066,90.488,0.08,7.108,99.84,0.03,5.623,99.912,0.08,9.309,99.817,0.08
8.193,94.781,0.06,6.897,99.84,0.02,5.968,99.914,0.06,9.946,95.371,0.06
17.709,52.517,0.02,9.657,88.943,0.02,11.313,79.602,0.02,13.633,75.047,0.02
15.07,65.689,0.02,9.921,85.983,0.02,11.323,77.732,0.02,12.922,78.219,0.02
14.107,61.628,0.02,12.08,68.954,0.02,9.871,83.422,0.02,12.762,77.523,0.02
13.653,59.683,0.02,10.591,79.567,0.02,10.459,79.78,0.02,11.52,97.193,0.02
12.71,73.076,0.02,10.106,80.74,0.02,9.546,86.069,0.02,11.506,99.842,0.02
11.103,83.465,0.03,9.962,81.217,0.02,6.765,99.57,0.03,11.284,99.841,0.03
9.313,92.741,0.03,9.675,86.278,0.01,5.52,99.909,0.03,11.218,99.84,0.03
9.049,92.878,0.03,9.044,92.394,0.01,5.732,99.911,0.03,11.059,99.839,0.03
9.645,91.455,0.03,9.195,91.713,0.01,6.146,99.916,0.03,10.428,0,0.03
9.734,94.39,0.03,8.026,99.591,0.01,5.937,99.916,0.03,10.257,99.827,0.03
9.425,99.647,0.02,7.112,99.843,0.01,5.799,99.915,0.02,10.499,99.829,0.02
9.126,99.637,0.02,5.752,99.765,0.01,5.801,99.915,0.02,10.265,0,0.02
14.43,70.462,0.31,10.722,76.9,0.2,10.048,91.038,0.31,13.075,88.023,0.31
13.654,74.693,0.26,11.515,72.141,0.13,11.246,74.8,0.26,12.173,96.145,0.26
13.669,72.91,0.21,12.891,66.707,0.08,10.151,93.994,0.21,11.906,99.84,0.21
12.714,72.83,0.22,13.473,66.009,0.11,9.404,99.93,0.22,11.684,0,0.22
11.845,77.167,0.32,13.332,67.829,0.2,8.803,99.929,0.32,11.721,99.823,0.32
11.023,82.895,0.27,11.803,76.022,0.21,7.274,99.92,0.27,11.564,99.752,0.27
9.506,93.057,0.14,11.2,81.046,0.11,5.889,99.912,0.14,11.412,99.839,0.14
8.284,95.373,0.09,9.168,97.179,0.06,5.256,99.908,0.09,11.198,99.483,0.09
7.898,91.843,0.08,8.26,99.851,0.06,6.374,99.917,0.08,11.003,99.782,0.08
8.101,93.339,0.14,7.976,92.855,0.12,6.293,99.918,0.14,11.016,99.838,0.14
8.11,99.728,0.2,8.305,84.343,0.26,6.448,99.918,0.2,10.984,99.838,0.2
7.9,99.727,0.23,8.012,87.542,0.42,6.195,99.917,0.23,10.609,99.835,0.23
15.702,63.465,0.94,9.963,74.377,1.14,10.849,94.538,0.94,12.698,92.142,0.94
13.761,76.644,0.94,11.423,72.062,1.08,9.535,99.408,0.94,12.179,99.846,0.94
12.542,85.074,0.9,13.008,69.263,0.99,8.642,99.56,0.9,11.989,99.845,0.9
11.77,88.373,0.8,13.498,67.719,0.81,8.035,99.927,0.8,11.82,99.844,0.8
11.281,89.565,0.79,13.212,65.99,0.8,7.726,99.925,0.79,11.405,99.729,0.79
10.668,98.107,0.67,12.805,66.637,0.75,7.362,99.922,0.67,11.138,98.828,0.67
10.027,99.74,0.45,11.911,68.91,0.59,7.045,99.921,0.45,10.867,0,0.45
9.879,99.739,0.2,10.851,72.343,0.39,6.822,99.92,0.2,10.577,0,0.2
9.816,99.741,0.11,10.604,71.769,0.31,6.86,99.921,0.11,10.091,0,0.11
9.745,99.741,0.12,8.353,75.111,0.28,6.81,99.92,0.12,10.169,99.531,0.12
9.557,99.74,0.13,8.076,75.148,0.26,6.648,99.92,0.13,9.849,99.102,0.13
9.168,99.738,0.14,7.994,75.5,0.26,6.392,99.919,0.14,9.749,0,0.14
14.73,66.175,0.07,10.564,73.163,0.04,10.584,90.791,0.07,13.304,75.493,0.07
14.959,65.99,0.07,10.847,73.321,0.04,9.276,99.612,0.07,12.54,80.538,0.07
14.536,68.303,0.05,11.851,69.953,0.03,9.846,97.4,0.05,11.857,87.747,0.05
13.254,75.252,0.04,12.166,68.862,0.02,8.402,99.929,0.04,11.601,92.66,0.04
11.809,83.412,0.03,12.715,67.646,0.02,7.568,99.924,0.03,11.253,97.614,0.03
10.746,89.017,0.03,11.146,71.447,0.02,6.793,99.92,0.03,10.824,99.836,0.03
10.063,91.149,0.02,10.213,72.945,0.02,6.3,99.918,0.02,10.443,99.833,0.02
9.618,95.107,0.02,10.426,71.759,0.01,6.316,99.918,0.02,10.134,99.778,0.02
9.411,98.575,0.02,9.176,74.473,0.01,6.319,99.919,0.02,10.547,99.834,0.02
9.035,99.734,0.02,8.227,76.153,0.01,6.111,99.917,0.02,10.584,99.836,0.02
8.657,99.733,0.02,7.911,76.526,0.01,6.008,99.915,0.02,10.536,99.837,0.02
8.268,99.729,0.02,7.603,80.178,0.01,6.185,99.917,0.02,10.416,99.751,0.02
15.683,62.316,0.02,8.979,76.412,0.02,9.215,94.385,0.02,13.025,74.904,0.02
15.95,60.447,0.02,9.616,73.857,0.02,9.846,89.817,0.02,12.582,77.569,0.02
14.615,62.071,0.02,10.614,72.403,0.01,9.462,94.323,0.02,11.519,84.131,0.02
13.351,67.014,0.01,12.181,69.159,0.01,8.32,99.821,0.01,10.836,87.491,0.01
12.202,70.22,0.01,12.164,68.43,0.01,7.051,99.922,0.01,10.175,97.599,0.01
10.682,81.527,0.01,11.647,68.74,0.01,6.431,99.919,0.01,10.437,99.831,0.01
9.806,89.363,0.01,11.461,69.409,0.01,5.987,99.916,0.01,10.532,99.836,0.01
9.069,93.597,0.01,11.273,67.123,0.01,5.853,99.914,0.01,10.52,99.837,0.01
8.128,97.157,0.01,9.875,69.462,0,5.432,99.912,0.01,10.257,99.834,0.01
7.5,98.049,0.01,8.201,73.486,0,5.924,99.916,0.01,10.149,99.833,0.01
7.356,99.538,0.01,7.39,77.791,0.01,6.08,99.917,0.01,10.292,99.835,0.01
8.014,98.539,0.01,6.727,81.23,0.01,6.027,99.916,0.01,9.995,99.832,0.01
13.309,67.76,0.08,11.883,72.218,0.06,10.858,85.672,0.08,13.21,74.764,0.08
13.626,63.745,0.08,12.801,68.83,0.05,11.323,77.48,0.08,12.604,78.17,0.08
13.901,62.111,0.06,13.158,68.202,0.04,10.64,83.726,0.06,11.873,82.106,0.06
13.076,64.432,0.05,12.324,70.386,0.03,8.164,99.927,0.05,10.755,95.287,0.05
11.999,74.887,0.03,12.763,69.192,0.02,7.503,99.616,0.03,10.068,99.825,0.03
10.522,85.264,0.02,11.757,71.904,0.01,6.193,99.916,0.02,9.522,99.824,0.02
10.027,90.239,0.01,11.83,72.861,0.01,5.25,99.911,0.01,9.082,99.819,0.01
9.319,94.521,0.01,11.517,71.156,0.01,5.225,99.911,0.01,8.837,99.818,0.01
8.839,97.668,0.02,9.091,78.382,0.01,5.552,99.913,0.02,8.2,99.811,0.02
7.973,99.064,0.02,8.157,81.751,0.02,5.821,99.916,0.02,8.903,99.819,0.02
6.998,97.081,0.03,7.622,83.718,0.03,6.209,96.621,0.03,9.618,99.829,0.03
6.476,94.623,0.04,7.651,82.105,0.03,6.592,97.975,0.04,10.018,99.831,0.04
14.251,74.648,0.01,12.179,68.949,0.02,10.581,96.434,0.01,13.363,75.699,0.01
14.267,70.244,0.01,13.115,66.403,0.02,10.903,94.226,0.01,12.505,82.044,0.01
13.641,70.023,0.01,13.585,66.839,0.01,9.853,96.399,0.01,11.755,88.138,0.01
12.886,73.216,0.01,14.588,66.271,0.01,9.088,95.663,0.01,10.972,99.832,0.01
12.003,78.63,0.01,13.843,70.436,0,7.791,99.887,0.01,10.491,99.83,0.01
11.244,80.918,0,14.183,69.454,0,6.969,99.921,0,10.518,99.833,0
10.442,86.991,0,12.072,88.719,0,6.375,99.918,0,10.552,99.835,0
9.563,94.506,0,10.791,99.664,0,6.423,99.918,0,10.613,99.837,0
8.548,95.016,0,9.458,99.564,0,5.827,99.915,0,10.791,99.838,0
8.303,99.728,0,8.83,85.176,0,5.787,99.915,0,10.826,99.839,0
8.208,99.434,0,8.189,86.224,0.01,5.973,99.916,0,10.85,99.839,0
8.057,99.457,0,7.859,85.09,0,5.964,99.917,0,10.718,99.839,0
16.785,58.069,0.03,12.149,76.647,0.04,11.082,98.26,0.03,14.558,74.641,0.03
16.153,59.618,0.03,14.441,66.273,0.03,10.909,94.096,0.03,13.446,81.307,0.03
15.081,64.069,0.02,13.548,74.394,0.02,10.078,95.593,0.02,12.58,91.705,0.02
14.318,65.513,0.02,15.48,65.844,0.01,9.157,99.931,0.02,12.315,98.856,0.02
13.404,68.553,0.01,15.32,65.98,0.01,8.353,99.928,0.01,11.624,99.842,0.01
12.452,75.574,0.01,11.407,93.509,0.01,7.677,99.925,0.01,11.28,99.84,0.01
11.512,84.849,0,11.482,90.064,0.01,7.472,99.923,0,11.401,99.842,0
10.9,91.492,0,10.604,98.555,0,7.025,99.922,0,11.346,99.842,0
10.434,95.333,0,9.431,99.862,0.01,5.884,99.914,0,11.285,99.842,0
9.79,99.559,0,8.509,99.851,0.01,4.991,99.909,0,11.163,99.84,0
9.212,99.736,0,7.58,99.842,0.01,5.651,99.914,0,11.009,99.694,0
8.852,99.734,0,7.128,99.84,0.01,6.456,99.919,0,11.053,98.736,0
16.082,69.572,0.36,8.975,99.849,0.37,10.822,98.621,0.36,16.367,60.889,0.36
15.244,66.319,0.32,10.236,94.821,0.29,11.622,90.882,0.32,14.845,73.626,0.32
15.334,63.894,0.29,11.78,84.385,0.23,11.339,91.367,0.29,13.576,86.99,0.29
14.678,66.833,0.24,11.014,94.239,0.18,10.23,95.429,0.24,13.068,97.417,0.24
13.869,67.355,0.21,12.115,81.996,0.14,8.823,99.029,0.21,12.342,99.847,0.21
12.36,75.55,0.19,12.407,70.582,0.12,7.863,99.925,0.19,11.887,0,0.19
11.564,80.653,0.14,12.298,72.78,0.1,7.351,99.923,0.14,11.833,0,0.14
11.09,88.654,0.12,11.141,80.815,0.09,7.91,99.926,0.12,11.769,0,0.12
9.936,99.722,0.11,9.665,86.377,0.08,7.726,99.925,0.11,11.367,0,0.11
9.797,99.74,0.07,9.264,84.196,0.05,7.634,99.925,0.07,11.15,0,0.07
9.7,99.74,0.05,8.735,85.812,0.03,7.2,99.924,0.05,11.193,99.541,0.05
9.619,99.661,0.04,8.441,89.681,0.02,7.191,99.924,0.04,11.497,99.818,0.04
13.964,74.967,0.49,10.821,78.228,0.4,9.201,99.921,0.49,13.294,83.237,0.49
12.329,94.691,0.59,10.959,76.22,0.52,8.833,99.932,0.59,12.77,88.362,0.59
12.662,85.275,0.69,12.325,71.296,0.68,9.068,98.685,0.69,12.399,92.801,0.69
13.605,70.096,0.73,12.252,71.81,0.79,8.604,97.678,0.73,12.022,99.811,0.73
12.422,76.846,0.77,11.443,84.854,0.94,8.005,99.927,0.77,11.714,99.845,0.77
11.232,88.482,0.75,10.192,98.652,1.03,7.587,99.924,0.75,11.589,0,0.75
10.61,94.041,0.53,8.85,99.856,0.94,7.23,99.924,0.53,11.321,0,0.53
10.811,87.841,0.39,8.271,99.85,0.8,6.862,99.922,0.39,11.213,0,0.39
10.364,88.451,0.28,7.948,99.847,0.59,7.032,99.923,0.28,11.325,0,0.28
9.863,97.535,0.18,7.633,99.844,0.38,7.095,99.924,0.18,11.097,0,0.18
9.672,99.739,0.1,7.647,99.845,0.2,7.111,99.924,0.1,10.963,0,0.1
9.506,99.738,0.09,7.536,99.844,0.14,6.803,99.922,0.09,10.948,0,0.09
14.655,75.478,0.18,9.98,92.818,0.25,9.919,99.571,0.18,13.782,91.933,0.18
14.769,76.421,0.16,12.068,81.141,0.21,11.261,95.834,0.16,12.968,99.851,0.16
13.916,73.228,0.16,11.45,93.294,0.19,11.096,96.624,0.16,12.543,99.828,0.16
13.325,80.007,0.17,10.476,98.032,0.19,9.707,99.754,0.17,12.274,99.776,0.17
12.552,84.768,0.17,9.961,99.704,0.19,8.798,99.078,0.17,12.158,99.497,0.17
11.771,89.876,0.14,9.59,99.862,0.17,8.042,99.894,0.14,11.956,0,0.14
11.099,97.722,0.1,9.666,99.865,0.13,7.646,99.926,0.1,11.718,0,0.1
10.888,99.746,0.06,9.157,99.859,0.1,7.641,99.926,0.06,11.7,0,0.06
10.886,93,0.07,8.606,99.856,0.11,7.372,99.925,0.07,11.503,0,0.07
10.174,99.727,0.08,8.122,99.85,0.14,7.163,99.924,0.08,11.38,0,0.08
9.742,99.741,0.14,8.213,99.85,0.2,7.138,99.924,0.14,11.219,0,0.14
9.556,99.741,0.25,8.168,99.85,0.31,7.142,99.924,0.25,11.248,0,0.25
16.021,73.291,2.45,9.524,76.657,1.93,12.252,85.971,2.45,13.411,83.958,2.45
15.891,62.074,2.13,9.984,76.986,1.48,10.13,94.58,2.13,11.187,0,2.13
17.02,56.898,1.63,11.076,73.932,1.14,8.066,99.927,1.63,11.663,99.631,1.63
14.448,74.062,1.23,10.978,74.357,0.91,9.5,99.618,1.23,11.71,99.637,1.23
12.661,68.281,0.98,10.837,71.114,0.78,8.724,99.931,0.98,11.462,0,0.98
11.285,81.634,0.91,12.199,65.276,0.76,7.793,99.926,0.91,11.476,0,0.91
9.147,99.731,0.92,11.972,65.331,0.78,7.267,99.925,0.92,11.356,0,0.92
8.979,99.734,0.86,12.48,64.202,0.74,6.15,99.916,0.86,10.744,0,0.86
8.82,99.733,0.82,10.666,71.272,0.72,6.737,99.921,0.82,10.374,0,0.82
8.74,99.733,0.8,7.743,82.623,0.71,5.597,99.915,0.8,9.924,99.794,0.8
8.648,99.733,0.77,6.981,87.062,0.7,5.557,99.913,0.77,9.485,92.631,0.77
8.41,99.73,0.66,7.589,85.043,0.64,5.787,99.914,0.66,9.709,99.774,0.66
11.273,82.719,0,11.634,73.057,0,7.113,98.622,0,13.424,74.964,0
11.956,75.68,0,12.671,66.303,0,9.409,79.637,0,11.906,80.748,0
13.066,70.01,0,13.296,64.909,0,9.455,83.748,0,10.73,90.792,0
13.017,69.94,0,14.93,60.978,0,8.367,94.366,0,9.727,99.82,0
11.923,79.351,0,14.996,59.145,0,6.98,99.827,0,9.887,99.825,0
9.883,89.572,0,14.926,58.455,0,5.314,99.912,0,10.055,99.822,0
8.165,95.75,0,14.229,61.37,0,5.848,98.238,0,10.316,99.831,0
7.631,95.117,0,13.329,65.825,0,4.715,97.515,0,10.334,99.834,0
6.548,96.818,0,10.684,84.073,0,3.965,97.809,0,10.257,99.792,0
6.055,95.11,0,8.658,86.922,0,3.954,99.841,0,10.198,99.738,0
5.759,95.407,0,8.595,84.921,0,3.101,99.896,0,10.105,99.834,0
5.331,95.293,0,8.191,89.389,0,3.653,99.785,0,10.215,99.835,0
15.018,71.674,0.04,12.058,67.244,0.02,11.52,86.444,0.04,14.001,74.989,0.04
15.684,67.854,0.06,13.238,62.535,0.02,11.413,91.117,0.06,13.158,80.397,0.06
14.462,70.789,0.07,13.798,62.993,0.02,10.554,94.735,0.07,12.126,94.101,0.07
14.945,66.712,0.08,13.352,64.122,0.02,11.035,86.873,0.08,11.742,99.687,0.08
12.226,77.837,0.09,13.944,61.102,0.02,9.012,97.866,0.09,11.544,99.841,0.09
10.936,87.181,0.09,14.378,61.553,0.02,7.383,99.923,0.09,11.271,99.841,0.09
10.555,89.751,0.08,13.176,66.894,0.02,6.956,99.922,0.08,11.13,99.84,0.08
9.092,96.495,0.06,11.981,73.032,0.01,5.73,99.915,0.06,10.701,99.69,0.06
8.301,97.245,0.04,11.211,71.694,0.01,5.57,99.914,0.04,10.782,99.837,0.04
8.163,97.758,0.02,8.62,83.467,0,5.191,99.911,0.02,10.662,99.838,0.02
7.897,97.223,0.01,8.157,85.445,0,4.693,99.907,0.01,10.59,99.837,0.01
7.723,95.328,0.01,8.072,81.75,0,4.139,99.904,0.01,10.599,99.839,0.01
15.712,69.228,0,10.366,86.574,0,11.463,81.511,0,16.093,59.931,0
16.367,63.384,0,12.605,72.975,0,12.135,76.248,0,14.182,74.043,0
16.361,60.022,0,12.802,66.505,0,12.04,78.748,0,13.541,80.492,0
15.184,58.645,0,12.985,66.844,0,10.591,89.054,0,12.665,89.148,0
13.542,65.176,0,14.779,61.422,0,8.589,95.528,0,12.281,99.011,0
12.526,72.037,0,14.701,62.539,0,7.458,98.811,0,12.269,99.848,0
10.5,81.914,0,13.805,66.663,0,6.95,99.779,0,12.005,99.846,0
9.209,86.636,0,11.916,81.299,0,7.739,97.397,0,11.761,99.398,0
9.016,89.349,0,9.445,98.722,0,7.215,99.925,0,11.593,99.809,0
9.187,89.649,0,8.865,99.852,0,5.992,99.916,0,11.203,99.617,0
9.457,91.289,0,8.467,95.403,0,6.783,99.923,0,11.311,99.84,0
9.69,92.502,0,8.661,93.12,0,6.708,99.923,0,11.43,99.843,0
16.253,59.34,0,11.248,80.912,0,12.304,76.377,0,15.772,63.652,0
16.205,59.51,0,10.916,85.98,0,11.573,82.133,0,14.473,73.926,0
15.555,63.77,0,12.646,66.975,0,11.913,86.088,0,13.241,82.945,0
14.648,69.615,0,13.326,64.558,0,11.299,84.475,0,12.663,97.08,0
13.72,72.159,0,13.098,65.4,0,9.637,95.303,0,12.36,99.847,0
12.128,78.539,0,14.239,63.492,0,7.907,96.85,0,12.124,99.848,0
10.4,83.59,0,12.153,79.644,0,6.882,98.961,0,11.92,0,0
9.299,88.036,0,9.631,99.865,0,6.924,99.921,0,11.856,0,0
8.761,96.269,0,8.493,99.852,0,7.144,99.923,0,11.725,99.839,0
9.602,99.519,0,7.983,99.847,0,7.103,99.923,0,11.264,99.838,0
9.855,94.538,0,7.632,99.844,0,7.073,99.923,0,11.055,99.834,0
9.529,99.336,0,7.538,99.844,0,7.052,99.924,0,10.854,99.833,0
15.398,60.149,0,10.372,78.841,0,11.547,85.44,0,15.944,60.79,0
14.624,64.812,0,11.383,76.511,0,10.276,90.747,0,14.854,68.685,0
14.237,64.832,0,12.532,71.153,0,10,93.164,0,13.713,79.48,0
13.792,70.58,0,14.125,58.819,0,10.471,87.352,0,12.99,85.547,0
13.069,72.015,0,12.959,60.922,0,9.211,88.189,0,12.27,99.846,0
11.811,76.664,0,13.468,59.865,0,8.121,99.928,0,12.264,99.847,0
11.404,83.219,0,12.448,64.22,0,7.154,99.922,0,12.113,99.847,0
10.825,86.5,0,12.535,66.382,0,7.214,99.923,0,11.859,99.7,0
10.511,89.631,0,11.169,69.793,0,7.319,99.925,0,11.643,99.838,0
9.747,99.259,0,9.957,72.912,0,7.111,99.924,0,11.479,0,0
9.482,99.738,0,9.673,77.231,0,7.142,99.924,0,11.381,0,0
9.414,99.738,0,9.124,81.458,0,7.05,99.924,0,11.189,0,0
13.23,77.169,0.04,10.88,77.518,0.03,9.304,98.284,0.04,15.265,61.657,0.04
14.469,68.691,0.05,12.063,74.174,0.03,10.43,90.124,0.05,14.208,70.959,0.05
14.701,60.861,0.05,12.815,72.184,0.04,10.664,82.625,0.05,13.457,76.438,0.05
13.966,63.258,0.05,12.924,70.361,0.03,9.28,91.072,0.05,12.706,81.876,0.05
12.427,69.421,0.04,13.285,68.137,0.02,7.846,99.928,0.04,12.324,96.22,0.04
11.482,76.804,0.04,13.82,65.761,0.02,7.45,99.925,0.04,11.928,99.673,0.04
11.557,74.779,0.05,12.257,68.749,0.03,7.459,99.926,0.05,11.789,99.087,0.05
11.299,77.548,0.06,12.556,62.664,0.03,7.868,99.928,0.06,11.711,0,0.06
9.943,93.227,0.1,11.701,64.493,0.07,7.481,99.926,0.1,11.496,0,0.1
